crawled_at,property_name,property_id,competitor_name,channel,course_name,holes,play_date,day_of_week,time_of_day,green_fee_krw,green_fee_usd,cart_included,caddy_included,url,error,is_own
2026-04-18 23:46:20,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-19,주말,오전,177219,120.59,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:20,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-19,주말,오후,177219,120.59,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:22,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-20,주중,오전,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:22,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-20,주중,오후,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:24,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-21,주중,오전,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:24,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-21,주중,오후,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:26,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-22,주중,오전,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:26,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-22,주중,오후,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:28,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-23,주중,오전,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:28,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-23,주중,오후,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:29,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-24,주중,오전,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:29,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-24,주중,오후,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:31,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-25,주말,오전,177219,120.59,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:31,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-25,주말,오후,177219,120.59,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:33,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-26,주말,오전,177219,120.59,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:33,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-26,주말,오후,177219,120.59,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:35,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-27,주말,오전,177219,120.59,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:35,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-27,주말,오후,177219,120.59,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:36,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-28,주중,오전,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:36,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-28,주중,오후,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:38,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-29,주중,오전,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
2026-04-18 23:46:38,소노펠리체CC 하이퐁,golf_haiphong,자사,몽키트래블,소노펠리체CC 하이퐁,18,2026-04-29,주중,오후,146664,99.8,True,True,https://www.monkeytravel.com/gu/ko/golf/guam-golf/product/product_detail.php?product_id=1076765242,,True
