수집일시,소노사업장,사업장ID,경쟁사명,OTA,체크인,체크아웃,객실유형,객실카테고리,판매가(원),통화,판매상태,URL,오류,is_own,is_promo,별점(10점),리뷰수
2026-05-02 19:00:14,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-15,2026-05-16,소노캄A,,286000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.7,731
2026-05-02 19:00:14,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-15,2026-05-16,소노캄B,,321000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.7,731
2026-05-02 19:00:14,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-15,2026-05-16,스위트,스위트,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.7,731
2026-05-02 19:00:14,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-15,2026-05-16,패밀리,패밀리,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.7,731
2026-05-02 19:00:16,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-16,2026-05-17,패밀리,패밀리,237000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.7,731
2026-05-02 19:00:16,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-16,2026-05-17,스위트,스위트,278000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.7,731
2026-05-02 19:00:16,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-16,2026-05-17,소노캄A,,326000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.7,731
2026-05-02 19:00:16,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-16,2026-05-17,소노캄B,,379000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.7,731
2026-05-02 19:00:18,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-20,2026-05-21,패밀리,패밀리,167000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-20&checkOutDate=2026-05-21,,True,False,4.7,731
2026-05-02 19:00:18,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-20,2026-05-21,스위트,스위트,195000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-20&checkOutDate=2026-05-21,,True,False,4.7,731
2026-05-02 19:00:18,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-20,2026-05-21,소노캄A,,262000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-20&checkOutDate=2026-05-21,,True,False,4.7,731
2026-05-02 19:00:18,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-20,2026-05-21,소노캄B,,298000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-20&checkOutDate=2026-05-21,,True,False,4.7,731
2026-05-02 19:00:21,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-22,2026-05-23,패밀리,패밀리,295000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-22&checkOutDate=2026-05-23,,True,False,4.7,731
2026-05-02 19:00:21,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-22,2026-05-23,스위트,스위트,335000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-22&checkOutDate=2026-05-23,,True,False,4.7,731
2026-05-02 19:00:21,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-22,2026-05-23,소노캄A,,370000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-22&checkOutDate=2026-05-23,,True,False,4.7,731
2026-05-02 19:00:21,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-22,2026-05-23,소노캄B,,431000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-22&checkOutDate=2026-05-23,,True,False,4.7,731
2026-05-02 19:00:23,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-23,2026-05-24,패밀리,패밀리,295000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-23&checkOutDate=2026-05-24,,True,False,4.7,731
2026-05-02 19:00:23,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-23,2026-05-24,스위트,스위트,335000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-23&checkOutDate=2026-05-24,,True,False,4.7,731
2026-05-02 19:00:23,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-23,2026-05-24,소노캄A,,370000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-23&checkOutDate=2026-05-24,,True,False,4.7,731
2026-05-02 19:00:23,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-23,2026-05-24,소노캄B,,431000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-23&checkOutDate=2026-05-24,,True,False,4.7,731
2026-05-02 19:00:25,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-24,2026-05-25,패밀리,패밀리,295000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-24&checkOutDate=2026-05-25,,True,False,4.7,731
2026-05-02 19:00:25,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-24,2026-05-25,스위트,스위트,335000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-24&checkOutDate=2026-05-25,,True,False,4.7,731
2026-05-02 19:00:25,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-24,2026-05-25,소노캄A,,370000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-24&checkOutDate=2026-05-25,,True,False,4.7,731
2026-05-02 19:00:25,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-24,2026-05-25,소노캄B,,431000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-24&checkOutDate=2026-05-25,,True,False,4.7,731
2026-05-02 19:00:28,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-27,2026-05-28,패밀리,패밀리,167000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-27&checkOutDate=2026-05-28,,True,False,4.7,731
2026-05-02 19:00:28,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-27,2026-05-28,스위트,스위트,195000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-27&checkOutDate=2026-05-28,,True,False,4.7,731
2026-05-02 19:00:28,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-27,2026-05-28,소노캄A,,262000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-27&checkOutDate=2026-05-28,,True,False,4.7,731
2026-05-02 19:00:28,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-27,2026-05-28,소노캄B,,298000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-27&checkOutDate=2026-05-28,,True,False,4.7,731
2026-05-02 19:00:30,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-29,2026-05-30,패밀리,패밀리,185000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-29&checkOutDate=2026-05-30,,True,False,4.7,731
2026-05-02 19:00:30,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-29,2026-05-30,스위트,스위트,211000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-29&checkOutDate=2026-05-30,,True,False,4.7,731
2026-05-02 19:00:30,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-29,2026-05-30,소노캄A,,286000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-29&checkOutDate=2026-05-30,,True,False,4.7,731
2026-05-02 19:00:30,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-29,2026-05-30,소노캄B,,321000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-29&checkOutDate=2026-05-30,,True,False,4.7,731
2026-05-02 19:00:33,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-30,2026-05-31,패밀리,패밀리,237000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-30&checkOutDate=2026-05-31,,True,False,4.7,731
2026-05-02 19:00:33,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-30,2026-05-31,스위트,스위트,278000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-30&checkOutDate=2026-05-31,,True,False,4.7,731
2026-05-02 19:00:33,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-30,2026-05-31,소노캄A,,326000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-30&checkOutDate=2026-05-31,,True,False,4.7,731
2026-05-02 19:00:33,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-30,2026-05-31,소노캄B,,379000.0,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-30&checkOutDate=2026-05-31,,True,False,4.7,731
2026-05-02 19:00:35,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-06,2026-05-07,스탠다드 A,스탠다드,81360.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-06&checkOutDate=2026-05-07,,False,False,4.4,731
2026-05-02 19:00:35,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-06,2026-05-07,스탠다드 B,스탠다드,92660.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-06&checkOutDate=2026-05-07,,False,False,4.4,731
2026-05-02 19:00:35,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-06,2026-05-07,스탠다드 B 트리플,스탠다드,98310.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-06&checkOutDate=2026-05-07,,False,False,4.4,731
2026-05-02 19:00:35,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-06,2026-05-07,패밀리,패밀리,119780.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-06&checkOutDate=2026-05-07,,False,False,4.4,731
2026-05-02 19:00:35,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-06,2026-05-07,스위트 B,스위트,141250.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-06&checkOutDate=2026-05-07,,False,False,4.4,731
2026-05-02 19:00:35,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-06,2026-05-07,럭셔리 B,,164980.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-06&checkOutDate=2026-05-07,,False,False,4.4,731
2026-05-02 19:00:38,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-08,2026-05-09,스탠다드 A,스탠다드,109610.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.4,731
2026-05-02 19:00:38,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-08,2026-05-09,스탠다드 B,스탠다드,125430.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.4,731
2026-05-02 19:00:38,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-08,2026-05-09,스탠다드 B 트리플,스탠다드,131080.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.4,731
2026-05-02 19:00:38,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-08,2026-05-09,패밀리,패밀리,161590.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.4,731
2026-05-02 19:00:38,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-08,2026-05-09,스위트 B,스위트,190970.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.4,731
2026-05-02 19:00:38,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-08,2026-05-09,럭셔리 B,,222610.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-08&checkOutDate=2026-05-09,,False,False,4.4,731
2026-05-02 19:00:40,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-09,2026-05-10,스탠다드 A,스탠다드,109610.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.4,731
2026-05-02 19:00:40,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-09,2026-05-10,스탠다드 B,스탠다드,125430.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.4,731
2026-05-02 19:00:40,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-09,2026-05-10,스탠다드 B 트리플,스탠다드,131080.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.4,731
2026-05-02 19:00:40,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-09,2026-05-10,패밀리,패밀리,161590.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.4,731
2026-05-02 19:00:40,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-09,2026-05-10,스위트 B,스위트,190970.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.4,731
2026-05-02 19:00:40,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-09,2026-05-10,럭셔리 B,,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-09&checkOutDate=2026-05-10,,False,False,4.4,731
2026-05-02 19:00:42,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-13,2026-05-14,스탠다드 A,스탠다드,81360.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.4,731
2026-05-02 19:00:42,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-13,2026-05-14,스탠다드 B,스탠다드,92660.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.4,731
2026-05-02 19:00:42,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-13,2026-05-14,스탠다드 B 트리플,스탠다드,98310.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.4,731
2026-05-02 19:00:42,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-13,2026-05-14,패밀리,패밀리,119780.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.4,731
2026-05-02 19:00:42,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-13,2026-05-14,스위트 B,스위트,141250.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.4,731
2026-05-02 19:00:42,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-13,2026-05-14,럭셔리 B,,164980.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.4,731
2026-05-02 19:00:45,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-15,2026-05-16,스탠다드 A,스탠다드,109610.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.4,731
2026-05-02 19:00:45,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-15,2026-05-16,스탠다드 B,스탠다드,125430.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.4,731
2026-05-02 19:00:45,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-15,2026-05-16,스탠다드 B 트리플,스탠다드,131080.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.4,731
2026-05-02 19:00:45,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-15,2026-05-16,패밀리,패밀리,161590.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.4,731
2026-05-02 19:00:45,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-15,2026-05-16,스위트 B,스위트,190970.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.4,731
2026-05-02 19:00:45,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-15,2026-05-16,럭셔리 B,,222610.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-15&checkOutDate=2026-05-16,,False,False,4.4,731
2026-05-02 19:00:48,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-16,2026-05-17,스탠다드 A,스탠다드,109610.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.4,731
2026-05-02 19:00:48,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-16,2026-05-17,스탠다드 B,스탠다드,125430.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.4,731
2026-05-02 19:00:48,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-16,2026-05-17,스탠다드 B 트리플,스탠다드,131080.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.4,731
2026-05-02 19:00:48,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-16,2026-05-17,패밀리,패밀리,161590.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.4,731
2026-05-02 19:00:48,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-16,2026-05-17,스위트 B,스위트,190970.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.4,731
2026-05-02 19:00:48,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-16,2026-05-17,럭셔리 B,,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-16&checkOutDate=2026-05-17,,False,False,4.4,731
2026-05-02 19:00:50,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-20,2026-05-21,스탠다드 A,스탠다드,81360.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-20&checkOutDate=2026-05-21,,False,False,4.4,731
2026-05-02 19:00:50,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-20,2026-05-21,스탠다드 B,스탠다드,92660.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-20&checkOutDate=2026-05-21,,False,False,4.4,731
2026-05-02 19:00:50,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-20,2026-05-21,스탠다드 B 트리플,스탠다드,98310.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-20&checkOutDate=2026-05-21,,False,False,4.4,731
2026-05-02 19:00:50,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-20,2026-05-21,패밀리,패밀리,119780.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-20&checkOutDate=2026-05-21,,False,False,4.4,731
2026-05-02 19:00:50,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-20,2026-05-21,스위트 B,스위트,141250.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-20&checkOutDate=2026-05-21,,False,False,4.4,731
2026-05-02 19:00:50,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-20,2026-05-21,럭셔리 B,,164980.0,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-20&checkOutDate=2026-05-21,,False,False,4.4,731
