crawled_at,property_name,property_id,competitor_name,ota,checkin_date,checkout_date,room_type,price,currency,availability,url,error,is_own,is_promo
2026-04-15 20:44:42,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-19,2026-04-20,로얄,210000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False
2026-04-15 20:44:42,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-19,2026-04-20,로얄스위트,221000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False
2026-04-15 20:44:42,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-19,2026-04-20,프레지덴셜 스위트RSA,231000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False
2026-04-15 20:44:42,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-19,2026-04-20,로얄 멍패커 시네마,298000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False
2026-04-15 20:44:42,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-19,2026-04-20,로얄 스위트 멍패커 시네마,309000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False
2026-04-15 20:44:42,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-19,2026-04-20,프레지덴셜 스위트 멍패커 시네마,319000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False
2026-04-15 20:44:43,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-20,2026-04-21,스위트 베드,135000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False
2026-04-15 20:44:43,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-20,2026-04-21,스위트 멍패커,192000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False
2026-04-15 20:44:43,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-20,2026-04-21,로얄,210000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False
2026-04-15 20:44:43,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-20,2026-04-21,프레지덴셜 스위트RSA,231000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False
2026-04-15 20:44:43,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-20,2026-04-21,로얄 멍패커 시네마,298000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False
2026-04-15 20:44:43,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-20,2026-04-21,로얄 스위트 멍패커 시네마,309000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False
2026-04-15 20:44:43,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-20,2026-04-21,프레지덴셜 스위트 멍패커 시네마,319000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False
2026-04-15 20:44:43,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-20,2026-04-21,로얄스위트,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False
2026-04-15 20:44:44,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-21,2026-04-22,스위트 베드,135000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False
2026-04-15 20:44:44,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-21,2026-04-22,스위트 멍패커,192000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False
2026-04-15 20:44:44,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-21,2026-04-22,로얄,210000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False
2026-04-15 20:44:44,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-21,2026-04-22,프레지덴셜 스위트RSA,231000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False
2026-04-15 20:44:44,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-21,2026-04-22,로얄 멍패커 시네마,298000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False
2026-04-15 20:44:44,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-21,2026-04-22,로얄 스위트 멍패커 시네마,309000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False
2026-04-15 20:44:44,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-21,2026-04-22,프레지덴셜 스위트 멍패커 시네마,319000,KRW,available,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False
2026-04-15 20:44:44,소노벨 비발디파크,vivaldi,한화리조트 평창,야놀자,2026-04-21,2026-04-22,로얄스위트,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False
2026-04-15 20:44:46,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-16,2026-04-17,스위트-취사/스탠다드/트리플,184000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-16&checkOutDate=2026-04-17,,True,False
2026-04-15 20:44:46,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-16,2026-04-17,스위트-클린/스탠다드/트리플,184000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-16&checkOutDate=2026-04-17,,True,False
2026-04-15 20:44:46,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-16,2026-04-17,패밀리-취사/스탠다드/패밀리 트윈,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-16&checkOutDate=2026-04-17,,True,False
2026-04-15 20:44:46,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-16,2026-04-17,패밀리-클린/스탠다드/패밀리 트윈,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-16&checkOutDate=2026-04-17,,True,False
2026-04-15 20:44:47,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-17,2026-04-18,패밀리-취사/스탠다드/패밀리 트윈,172000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-17&checkOutDate=2026-04-18,,True,False
2026-04-15 20:44:47,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-17,2026-04-18,스위트-취사/스탠다드/트리플,225000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-17&checkOutDate=2026-04-18,,True,False
2026-04-15 20:44:47,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-17,2026-04-18,스위트-클린/스탠다드/트리플,225000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-17&checkOutDate=2026-04-18,,True,False
2026-04-15 20:44:47,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-17,2026-04-18,패밀리-클린/스탠다드/패밀리 트윈,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-17&checkOutDate=2026-04-18,,True,False
2026-04-15 20:44:48,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-18,2026-04-19,패밀리-취사/스탠다드/패밀리 트윈,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-18&checkOutDate=2026-04-19,,True,False
2026-04-15 20:44:48,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-18,2026-04-19,패밀리-클린/스탠다드/패밀리 트윈,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-18&checkOutDate=2026-04-19,,True,False
2026-04-15 20:44:48,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-18,2026-04-19,스위트-취사/스탠다드/트리플,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-18&checkOutDate=2026-04-19,,True,False
2026-04-15 20:44:48,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-18,2026-04-19,스위트-클린/스탠다드/트리플,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-18&checkOutDate=2026-04-19,,True,False
2026-04-15 20:44:49,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-19,2026-04-20,패밀리-취사/스탠다드/패밀리 트윈,150000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-19&checkOutDate=2026-04-20,,True,False
2026-04-15 20:44:49,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-19,2026-04-20,패밀리-클린/스탠다드/패밀리 트윈,150000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-19&checkOutDate=2026-04-20,,True,False
2026-04-15 20:44:49,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-19,2026-04-20,스위트-취사/스탠다드/트리플,184000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-19&checkOutDate=2026-04-20,,True,False
2026-04-15 20:44:49,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-19,2026-04-20,스위트-클린/스탠다드/트리플,184000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-19&checkOutDate=2026-04-20,,True,False
2026-04-15 20:44:50,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-20,2026-04-21,패밀리-취사/스탠다드/패밀리 트윈,150000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-20&checkOutDate=2026-04-21,,True,False
2026-04-15 20:44:50,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-20,2026-04-21,패밀리-클린/스탠다드/패밀리 트윈,150000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-20&checkOutDate=2026-04-21,,True,False
2026-04-15 20:44:50,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-20,2026-04-21,스위트-취사/스탠다드/트리플,184000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-20&checkOutDate=2026-04-21,,True,False
2026-04-15 20:44:50,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-20,2026-04-21,스위트-클린/스탠다드/트리플,184000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-20&checkOutDate=2026-04-21,,True,False
2026-04-15 20:44:51,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-21,2026-04-22,패밀리-취사/스탠다드/패밀리 트윈,150000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-21&checkOutDate=2026-04-22,,True,False
2026-04-15 20:44:51,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-21,2026-04-22,패밀리-클린/스탠다드/패밀리 트윈,150000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-21&checkOutDate=2026-04-22,,True,False
2026-04-15 20:44:51,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-21,2026-04-22,스위트-취사/스탠다드/트리플,184000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-21&checkOutDate=2026-04-22,,True,False
2026-04-15 20:44:51,소노벨 천안,cheonan,소노벨 천안,야놀자,2026-04-21,2026-04-22,스위트-클린/스탠다드/트리플,184000,KRW,available,https://nol.yanolja.com/stay/domestic/3010962?checkInDate=2026-04-21&checkOutDate=2026-04-22,,True,False
2026-04-15 20:44:53,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-16,2026-04-17,콘도형,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:44:53,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-16,2026-04-17,SUITE,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:44:55,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-17,2026-04-18,호텔 패밀리룸,130000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:44:55,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-17,2026-04-18,콘도형,130000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:44:55,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-17,2026-04-18,TWIN,130000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:44:55,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-17,2026-04-18,호텔,130000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:44:55,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-17,2026-04-18,SUITE,230000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:44:56,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-18,2026-04-19,콘도형,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-18&checkOutDate=2026-04-19,,False,False
2026-04-15 20:44:56,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-18,2026-04-19,SUITE,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-18&checkOutDate=2026-04-19,,False,False
2026-04-15 20:44:56,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-18,2026-04-19,TWIN,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-18&checkOutDate=2026-04-19,,False,False
2026-04-15 20:44:57,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-19,2026-04-20,호텔 패밀리룸,113000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False
2026-04-15 20:44:57,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-19,2026-04-20,콘도형,113000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False
2026-04-15 20:44:57,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-19,2026-04-20,TWIN,113000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False
2026-04-15 20:44:57,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-19,2026-04-20,호텔,113000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False
2026-04-15 20:44:57,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-19,2026-04-20,SUITE,210000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False
2026-04-15 20:44:58,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-20,2026-04-21,콘도형,113000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False
2026-04-15 20:44:58,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-20,2026-04-21,SUITE,210000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False
2026-04-15 20:44:59,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-21,2026-04-22,콘도형,113000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False
2026-04-15 20:44:59,소노벨 천안,cheonan,천안 상록리조트,야놀자,2026-04-21,2026-04-22,SUITE,210000,KRW,available,https://nol.yanolja.com/stay/domestic/10054528?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False
2026-04-15 20:45:01,소노벨 천안,cheonan,아산 온양관광호텔,야놀자,2026-04-16,2026-04-17,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/3000858?checkInDate=2026-04-16&checkOutDate=2026-04-17,no_room_data,False,False
2026-04-15 20:45:02,소노벨 천안,cheonan,아산 온양관광호텔,야놀자,2026-04-17,2026-04-18,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/3000858?checkInDate=2026-04-17&checkOutDate=2026-04-18,no_room_data,False,False
2026-04-15 20:45:03,소노벨 천안,cheonan,아산 온양관광호텔,야놀자,2026-04-18,2026-04-19,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/3000858?checkInDate=2026-04-18&checkOutDate=2026-04-19,no_room_data,False,False
2026-04-15 20:45:04,소노벨 천안,cheonan,아산 온양관광호텔,야놀자,2026-04-19,2026-04-20,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/3000858?checkInDate=2026-04-19&checkOutDate=2026-04-20,no_room_data,False,False
2026-04-15 20:45:05,소노벨 천안,cheonan,아산 온양관광호텔,야놀자,2026-04-20,2026-04-21,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/3000858?checkInDate=2026-04-20&checkOutDate=2026-04-21,no_room_data,False,False
2026-04-15 20:45:06,소노벨 천안,cheonan,아산 온양관광호텔,야놀자,2026-04-21,2026-04-22,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/3000858?checkInDate=2026-04-21&checkOutDate=2026-04-22,no_room_data,False,False
2026-04-15 20:45:08,소노벨 천안,cheonan,아산 르카운티 호텔,야놀자,2026-04-16,2026-04-17,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/10050963?checkInDate=2026-04-16&checkOutDate=2026-04-17,no_room_data,False,False
2026-04-15 20:45:09,소노벨 천안,cheonan,아산 르카운티 호텔,야놀자,2026-04-17,2026-04-18,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/10050963?checkInDate=2026-04-17&checkOutDate=2026-04-18,no_room_data,False,False
2026-04-15 20:45:09,소노벨 천안,cheonan,아산 르카운티 호텔,야놀자,2026-04-18,2026-04-19,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/10050963?checkInDate=2026-04-18&checkOutDate=2026-04-19,no_room_data,False,False
2026-04-15 20:45:10,소노벨 천안,cheonan,아산 르카운티 호텔,야놀자,2026-04-19,2026-04-20,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/10050963?checkInDate=2026-04-19&checkOutDate=2026-04-20,no_room_data,False,False
2026-04-15 20:45:11,소노벨 천안,cheonan,아산 르카운티 호텔,야놀자,2026-04-20,2026-04-21,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/10050963?checkInDate=2026-04-20&checkOutDate=2026-04-21,no_room_data,False,False
2026-04-15 20:45:12,소노벨 천안,cheonan,아산 르카운티 호텔,야놀자,2026-04-21,2026-04-22,,0,KRW,unknown,https://nol.yanolja.com/stay/domestic/10050963?checkInDate=2026-04-21&checkOutDate=2026-04-22,no_room_data,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S20 스테이 클린A,167000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S20 스테이 콘도,167000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S20 플렉스 클린,183000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S25 스테이 클린A,183000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S25 스테이 콘도,183000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S25 플렉스 클린,199000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S30 스테이 콘도,203000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S30 스테이 클린,203000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S30 플렉스 클린C,219000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S30 플렉스 클린A,219000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S30 플렉스 콘도C,219000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S30 플렉스 클린B,219000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,G40 스테이 콘도,249000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,G40 플렉스 클린,265000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,G70 플렉스 클린,518000,KRW,available,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,G50 플렉스 클린,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,G50 스테이 콘도,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S20 스테이 클린B,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:15,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-16,2026-04-17,S25 스테이 클린B,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-16&checkOutDate=2026-04-17,,False,False
2026-04-15 20:45:16,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-17,2026-04-18,S30 플렉스 클린C,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:45:16,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-17,2026-04-18,S25 스테이 콘도,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:45:16,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-17,2026-04-18,S30 스테이 클린,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:45:16,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-17,2026-04-18,S20 스테이 콘도,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:45:16,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-17,2026-04-18,S30 플렉스 클린A,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:45:16,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-17,2026-04-18,S20 플렉스 클린,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:45:16,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-17,2026-04-18,G50 플렉스 클린,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:45:16,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-17,2026-04-18,G40 플렉스 클린,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
2026-04-15 20:45:16,소노벨 천안,cheonan,스플라스 리솜 덕산,야놀자,2026-04-17,2026-04-18,S30 플렉스 콘도C,0,KRW,sold_out,https://nol.yanolja.com/stay/domestic/10054606?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False
