수집일시,소노사업장,사업장ID,경쟁사명,OTA,체크인,체크아웃,객실유형,객실카테고리,판매가(원),통화,판매상태,URL,오류,is_own,is_promo,별점(10점),리뷰수
2026-04-23 19:55:07,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-24,2026-04-25,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-24&checkOutDate=2026-04-25,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:11:52,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-25,2026-04-26,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-25&checkOutDate=2026-04-26,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:11:54,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-01,2026-05-02,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-01&checkOutDate=2026-05-02,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:27:49,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-02,2026-05-03,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-02&checkOutDate=2026-05-03,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:27:51,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-08,2026-05-09,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-08&checkOutDate=2026-05-09,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:27:53,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-09,2026-05-10,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-09&checkOutDate=2026-05-10,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:40:14,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-15,2026-05-16,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-15&checkOutDate=2026-05-16,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:40:16,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-16,2026-05-17,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-16&checkOutDate=2026-05-17,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:40:18,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-22,2026-05-23,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-22&checkOutDate=2026-05-23,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:43:00,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-05-23,2026-05-24,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-23&checkOutDate=2026-05-24,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:43:02,소노캄 비발디파크,sonocam_vivaldi,휘닉스 리조트 평창,야놀자,2026-04-24,2026-04-25,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-04-24&checkOutDate=2026-04-25,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:43:04,소노캄 비발디파크,sonocam_vivaldi,휘닉스 리조트 평창,야놀자,2026-04-25,2026-04-26,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-04-25&checkOutDate=2026-04-26,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:43:06,소노캄 비발디파크,sonocam_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-01,2026-05-02,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-01&checkOutDate=2026-05-02,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:43:14,소노캄 비발디파크,sonocam_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-02,2026-05-03,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-02&checkOutDate=2026-05-03,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:43:16,소노캄 비발디파크,sonocam_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-08,2026-05-09,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-08&checkOutDate=2026-05-09,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:43:18,소노캄 비발디파크,sonocam_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-09,2026-05-10,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-09&checkOutDate=2026-05-10,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:43:20,소노캄 비발디파크,sonocam_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-15,2026-05-16,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-15&checkOutDate=2026-05-16,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:59:19,소노캄 비발디파크,sonocam_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-16,2026-05-17,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-16&checkOutDate=2026-05-17,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 20:59:21,소노캄 비발디파크,sonocam_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-22,2026-05-23,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-22&checkOutDate=2026-05-23,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 21:15:43,소노캄 비발디파크,sonocam_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-23,2026-05-24,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-23&checkOutDate=2026-05-24,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 21:15:45,소노캄 비발디파크,sonocam_vivaldi,한화리조트 평창,야놀자,2026-04-24,2026-04-25,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-24&checkOutDate=2026-04-25,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 21:15:47,소노캄 비발디파크,sonocam_vivaldi,한화리조트 평창,야놀자,2026-04-25,2026-04-26,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-25&checkOutDate=2026-04-26,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 21:31:30,소노캄 비발디파크,sonocam_vivaldi,한화리조트 평창,야놀자,2026-05-01,2026-05-02,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-05-01&checkOutDate=2026-05-02,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 21:31:32,소노캄 비발디파크,sonocam_vivaldi,한화리조트 평창,야놀자,2026-05-02,2026-05-03,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-05-02&checkOutDate=2026-05-03,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 21:41:12,소노캄 비발디파크,sonocam_vivaldi,한화리조트 평창,야놀자,2026-05-08,2026-05-09,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-05-08&checkOutDate=2026-05-09,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 21:41:14,소노캄 비발디파크,sonocam_vivaldi,한화리조트 평창,야놀자,2026-05-09,2026-05-10,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-05-09&checkOutDate=2026-05-10,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 21:41:16,소노캄 비발디파크,sonocam_vivaldi,한화리조트 평창,야놀자,2026-05-15,2026-05-16,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-05-15&checkOutDate=2026-05-16,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 21:41:18,소노캄 비발디파크,sonocam_vivaldi,한화리조트 평창,야놀자,2026-05-16,2026-05-17,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-05-16&checkOutDate=2026-05-17,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 21:41:20,소노캄 비발디파크,sonocam_vivaldi,한화리조트 평창,야놀자,2026-05-22,2026-05-23,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-05-22&checkOutDate=2026-05-23,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 21:41:23,소노캄 비발디파크,sonocam_vivaldi,한화리조트 평창,야놀자,2026-05-23,2026-05-24,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-05-23&checkOutDate=2026-05-24,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:13:20,소노벨 비발디파크,sonobell_vivaldi,소노벨 비발디파크,야놀자,2026-04-24,2026-04-25,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3013070?checkInDate=2026-04-24&checkOutDate=2026-04-25,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",True,False,0.0,0
2026-04-23 22:13:22,소노벨 비발디파크,sonobell_vivaldi,소노벨 비발디파크,야놀자,2026-04-25,2026-04-26,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3013070?checkInDate=2026-04-25&checkOutDate=2026-04-26,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",True,False,0.0,0
2026-04-23 22:13:24,소노벨 비발디파크,sonobell_vivaldi,소노벨 비발디파크,야놀자,2026-05-01,2026-05-02,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3013070?checkInDate=2026-05-01&checkOutDate=2026-05-02,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",True,False,0.0,0
2026-04-23 22:13:26,소노벨 비발디파크,sonobell_vivaldi,소노벨 비발디파크,야놀자,2026-05-02,2026-05-03,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3013070?checkInDate=2026-05-02&checkOutDate=2026-05-03,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",True,False,0.0,0
2026-04-23 22:13:30,소노벨 비발디파크,sonobell_vivaldi,소노벨 비발디파크,야놀자,2026-05-08,2026-05-09,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3013070?checkInDate=2026-05-08&checkOutDate=2026-05-09,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",True,False,0.0,0
2026-04-23 22:13:32,소노벨 비발디파크,sonobell_vivaldi,소노벨 비발디파크,야놀자,2026-05-09,2026-05-10,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3013070?checkInDate=2026-05-09&checkOutDate=2026-05-10,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",True,False,0.0,0
2026-04-23 22:13:34,소노벨 비발디파크,sonobell_vivaldi,소노벨 비발디파크,야놀자,2026-05-15,2026-05-16,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3013070?checkInDate=2026-05-15&checkOutDate=2026-05-16,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",True,False,0.0,0
2026-04-23 22:13:42,소노벨 비발디파크,sonobell_vivaldi,소노벨 비발디파크,야놀자,2026-05-16,2026-05-17,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3013070?checkInDate=2026-05-16&checkOutDate=2026-05-17,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",True,False,0.0,0
2026-04-23 22:13:44,소노벨 비발디파크,sonobell_vivaldi,소노벨 비발디파크,야놀자,2026-05-22,2026-05-23,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3013070?checkInDate=2026-05-22&checkOutDate=2026-05-23,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",True,False,0.0,0
2026-04-23 22:13:46,소노벨 비발디파크,sonobell_vivaldi,소노벨 비발디파크,야놀자,2026-05-23,2026-05-24,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3013070?checkInDate=2026-05-23&checkOutDate=2026-05-24,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",True,False,0.0,0
2026-04-23 22:13:54,소노벨 비발디파크,sonobell_vivaldi,웰리힐리파크,야놀자,2026-04-24,2026-04-25,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-24&checkOutDate=2026-04-25,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:13:56,소노벨 비발디파크,sonobell_vivaldi,웰리힐리파크,야놀자,2026-04-25,2026-04-26,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-25&checkOutDate=2026-04-26,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:13:58,소노벨 비발디파크,sonobell_vivaldi,웰리힐리파크,야놀자,2026-05-01,2026-05-02,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-01&checkOutDate=2026-05-02,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:00,소노벨 비발디파크,sonobell_vivaldi,웰리힐리파크,야놀자,2026-05-02,2026-05-03,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-02&checkOutDate=2026-05-03,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:08,소노벨 비발디파크,sonobell_vivaldi,웰리힐리파크,야놀자,2026-05-08,2026-05-09,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-08&checkOutDate=2026-05-09,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:10,소노벨 비발디파크,sonobell_vivaldi,웰리힐리파크,야놀자,2026-05-09,2026-05-10,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-09&checkOutDate=2026-05-10,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:12,소노벨 비발디파크,sonobell_vivaldi,웰리힐리파크,야놀자,2026-05-15,2026-05-16,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-15&checkOutDate=2026-05-16,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:21,소노벨 비발디파크,sonobell_vivaldi,웰리힐리파크,야놀자,2026-05-16,2026-05-17,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-16&checkOutDate=2026-05-17,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:23,소노벨 비발디파크,sonobell_vivaldi,웰리힐리파크,야놀자,2026-05-22,2026-05-23,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-22&checkOutDate=2026-05-23,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:25,소노벨 비발디파크,sonobell_vivaldi,웰리힐리파크,야놀자,2026-05-23,2026-05-24,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-05-23&checkOutDate=2026-05-24,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:34,소노벨 비발디파크,sonobell_vivaldi,휘닉스 리조트 평창,야놀자,2026-04-24,2026-04-25,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-04-24&checkOutDate=2026-04-25,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:36,소노벨 비발디파크,sonobell_vivaldi,휘닉스 리조트 평창,야놀자,2026-04-25,2026-04-26,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-04-25&checkOutDate=2026-04-26,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:38,소노벨 비발디파크,sonobell_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-01,2026-05-02,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-01&checkOutDate=2026-05-02,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:40,소노벨 비발디파크,sonobell_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-02,2026-05-03,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-02&checkOutDate=2026-05-03,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:42,소노벨 비발디파크,sonobell_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-08,2026-05-09,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-08&checkOutDate=2026-05-09,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:44,소노벨 비발디파크,sonobell_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-09,2026-05-10,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-09&checkOutDate=2026-05-10,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:14:46,소노벨 비발디파크,sonobell_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-15,2026-05-16,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-15&checkOutDate=2026-05-16,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:15:10,소노벨 비발디파크,sonobell_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-16,2026-05-17,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-16&checkOutDate=2026-05-17,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:15:12,소노벨 비발디파크,sonobell_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-22,2026-05-23,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-22&checkOutDate=2026-05-23,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:15:14,소노벨 비발디파크,sonobell_vivaldi,휘닉스 리조트 평창,야놀자,2026-05-23,2026-05-24,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001676?checkInDate=2026-05-23&checkOutDate=2026-05-24,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:15:16,소노벨 비발디파크,sonobell_vivaldi,한화리조트 평창,야놀자,2026-04-24,2026-04-25,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-24&checkOutDate=2026-04-25,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:15:18,소노벨 비발디파크,sonobell_vivaldi,한화리조트 평창,야놀자,2026-04-25,2026-04-26,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-04-25&checkOutDate=2026-04-26,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:15:20,소노벨 비발디파크,sonobell_vivaldi,한화리조트 평창,야놀자,2026-05-01,2026-05-02,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-05-01&checkOutDate=2026-05-02,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:15:22,소노벨 비발디파크,sonobell_vivaldi,한화리조트 평창,야놀자,2026-05-02,2026-05-03,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-05-02&checkOutDate=2026-05-03,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
2026-04-23 22:15:24,소노벨 비발디파크,sonobell_vivaldi,한화리조트 평창,야놀자,2026-05-08,2026-05-09,,,,KRW,unknown,https://nol.yanolja.com/stay/domestic/3001426?checkInDate=2026-05-08&checkOutDate=2026-05-09,"HTTPSConnectionPool(host='nol.yanolja.com', port=443): Max retries exceeded with url: /stay/domestic",False,False,0.0,0
